file,canon_target,status_bucket,notes
canalizador-urgente-carlão.html,https://canalizador-urgente.pt/canalizador-urgente-carlao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-carrazedo-do-alvão.html,https://canalizador-urgente.pt/canalizador-urgente-carrazedo-do-alvao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-carviçais.html,https://canalizador-urgente.pt/canalizador-urgente-carvicais,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-carção.html,https://canalizador-urgente.pt/canalizador-urgente-carcao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-carçãozinho.html,https://canalizador-urgente.pt/canalizador-urgente-carcaozinho,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-castainço.html,https://canalizador-urgente.pt/canalizador-urgente-castainco,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-castelo-de-balsamão.html,https://canalizador-urgente.pt/canalizador-urgente-castelo-de-balsamao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-castelãos.html,https://canalizador-urgente.pt/canalizador-urgente-castelaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-castro-de-avelãs.html,https://canalizador-urgente.pt/canalizador-urgente-castro-de-avelas,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-caçarelhos.html,https://canalizador-urgente.pt/canalizador-urgente-cacarelhos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-cedães.html,https://canalizador-urgente.pt/canalizador-urgente-cedaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-chavães.html,https://canalizador-urgente.pt/canalizador-urgente-chavaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-chãos.html,https://canalizador-urgente.pt/canalizador-urgente-chaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-chãs.html,https://canalizador-urgente.pt/canalizador-urgente-chas,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-cidões.html,https://canalizador-urgente.pt/canalizador-urgente-cidoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-corriça.html,https://canalizador-urgente.pt/canalizador-urgente-corrica,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-cortiços.html,https://canalizador-urgente.pt/canalizador-urgente-corticos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-couços.html,https://canalizador-urgente.pt/canalizador-urgente-coucos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-custóias.html,https://canalizador-urgente.pt/canalizador-urgente-custoias,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-deilão.html,https://canalizador-urgente.pt/canalizador-urgente-deilao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-ervões.html,https://canalizador-urgente.pt/canalizador-urgente-ervoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-escalhão.html,https://canalizador-urgente.pt/canalizador-urgente-escalhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-faiões.html,https://canalizador-urgente.pt/canalizador-urgente-faioes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-faílde.html,https://canalizador-urgente.pt/canalizador-urgente-failde,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-fermentãos.html,https://canalizador-urgente.pt/canalizador-urgente-fermentaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-ferreruela-de-tábara.html,https://canalizador-urgente.pt/canalizador-urgente-ferreruela-de-tabara,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-fiães-do-tâmega.html,https://canalizador-urgente.pt/canalizador-urgente-fiaes-do-tamega,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-fiães.html,https://canalizador-urgente.pt/canalizador-urgente-fiaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-fontão.html,https://canalizador-urgente.pt/canalizador-urgente-fontao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-frança.html,https://canalizador-urgente.pt/canalizador-urgente-franca,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-freixeda-do-torrão.html,https://canalizador-urgente.pt/canalizador-urgente-freixeda-do-torrao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-freixo-de-numão.html,https://canalizador-urgente.pt/canalizador-urgente-freixo-de-numao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-friões.html,https://canalizador-urgente.pt/canalizador-urgente-frioes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gandariças.html,https://canalizador-urgente.pt/canalizador-urgente-gandaricas,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-genísio.html,https://canalizador-urgente.pt/canalizador-urgente-genisio,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gorgoço.html,https://canalizador-urgente.pt/canalizador-urgente-gorgoco,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gouvães-da-serra.html,https://canalizador-urgente.pt/canalizador-urgente-gouvaes-da-serra,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gouvães-do-douro.html,https://canalizador-urgente.pt/canalizador-urgente-gouvaes-do-douro,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gradíssimo.html,https://canalizador-urgente.pt/canalizador-urgente-gradissimo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-gralhós.html,https://canalizador-urgente.pt/canalizador-urgente-gralhos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-grijó-de-parada.html,https://canalizador-urgente.pt/canalizador-urgente-grijo-de-parada,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-grijó.html,https://canalizador-urgente.pt/canalizador-urgente-grijo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-guiães.html,https://canalizador-urgente.pt/canalizador-urgente-guiaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-horta-da-vilariça.html,https://canalizador-urgente.pt/canalizador-urgente-horta-da-vilarica,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-jerusalém-do-romeu.html,https://canalizador-urgente.pt/canalizador-urgente-jerusalem-do-romeu,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lagoaça.html,https://canalizador-urgente.pt/canalizador-urgente-lagoaca,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lamas-de-orelhão.html,https://canalizador-urgente.pt/canalizador-urgente-lamas-de-orelhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lanção.html,https://canalizador-urgente.pt/canalizador-urgente-lancao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lebução.html,https://canalizador-urgente.pt/canalizador-urgente-lebucao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-limãos.html,https://canalizador-urgente.pt/canalizador-urgente-limaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-limões.html,https://canalizador-urgente.pt/canalizador-urgente-limoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lixa-do-alvão.html,https://canalizador-urgente.pt/canalizador-urgente-lixa-do-alvao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-lodões.html,https://canalizador-urgente.pt/canalizador-urgente-lodoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-marzagão.html,https://canalizador-urgente.pt/canalizador-urgente-marzagao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-maçores.html,https://canalizador-urgente.pt/canalizador-urgente-macores,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-milhão.html,https://canalizador-urgente.pt/canalizador-urgente-milhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mogrão.html,https://canalizador-urgente.pt/canalizador-urgente-mograo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mondrões.html,https://canalizador-urgente.pt/canalizador-urgente-mondroes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mourão.html,https://canalizador-urgente.pt/canalizador-urgente-mourao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mouçós.html,https://canalizador-urgente.pt/canalizador-urgente-moucos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-murçós.html,https://canalizador-urgente.pt/canalizador-urgente-murcos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mós-de-celas.html,https://canalizador-urgente.pt/canalizador-urgente-mos-de-celas,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-mós.html,https://canalizador-urgente.pt/canalizador-urgente-mos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-múrias.html,https://canalizador-urgente.pt/canalizador-urgente-murias,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-negrões.html,https://canalizador-urgente.pt/canalizador-urgente-negroes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-numão.html,https://canalizador-urgente.pt/canalizador-urgente-numao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-o-riós.html,https://canalizador-urgente.pt/canalizador-urgente-o-rios,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-ousilhão.html,https://canalizador-urgente.pt/canalizador-urgente-ousilhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-palaçoulo.html,https://canalizador-urgente.pt/canalizador-urgente-palacoulo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-parada-do-pinhão.html,https://canalizador-urgente.pt/canalizador-urgente-parada-do-pinhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-paradela-de-guiães.html,https://canalizador-urgente.pt/canalizador-urgente-paradela-de-guiaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-parâmio.html,https://canalizador-urgente.pt/canalizador-urgente-paramio,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-paços.html,https://canalizador-urgente.pt/canalizador-urgente-pacos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-paçô-de-sortes.html,https://canalizador-urgente.pt/canalizador-urgente-paco-de-sortes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-penha-de-águia.html,https://canalizador-urgente.pt/canalizador-urgente-penha-de-aguia,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-poço-do-canto.html,https://canalizador-urgente.pt/canalizador-urgente-poco-do-canto,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-presandães.html,https://canalizador-urgente.pt/canalizador-urgente-presandaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-pádua-freixo.html,https://canalizador-urgente.pt/canalizador-urgente-padua-freixo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-pías.html,https://canalizador-urgente.pt/canalizador-urgente-pias,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-pópulo.html,https://canalizador-urgente.pt/canalizador-urgente-populo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-póvoa-de-agrações.html,https://canalizador-urgente.pt/canalizador-urgente-povoa-de-agracoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-póvoa-de-lila.html,https://canalizador-urgente.pt/canalizador-urgente-povoa-de-lila,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-póvoa-de-penela.html,https://canalizador-urgente.pt/canalizador-urgente-povoa-de-penela,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-quinta-de-são-pedro.html,https://canalizador-urgente.pt/canalizador-urgente-quinta-de-sao-pedro,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-quintela-de-lampaças.html,https://canalizador-urgente.pt/canalizador-urgente-quintela-de-lampacas,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-quintã-de-pero-martins.html,https://canalizador-urgente.pt/canalizador-urgente-quinta-de-pero-martins,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-quirás.html,https://canalizador-urgente.pt/canalizador-urgente-quiras,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-rebordãos.html,https://canalizador-urgente.pt/canalizador-urgente-rebordaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-samaiões.html,https://canalizador-urgente.pt/canalizador-urgente-samaioes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-samões.html,https://canalizador-urgente.pt/canalizador-urgente-samoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santa-comba-de-vilariça.html,https://canalizador-urgente.pt/canalizador-urgente-santa-comba-de-vilarica,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santa-eugénia.html,https://canalizador-urgente.pt/canalizador-urgente-santa-eugenia,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santa-leocádia.html,https://canalizador-urgente.pt/canalizador-urgente-santa-leocadia,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santa-maria-de-émeres.html,https://canalizador-urgente.pt/canalizador-urgente-santa-maria-de-emeres,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santo-adrião.html,https://canalizador-urgente.pt/canalizador-urgente-santo-adriao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santo-aleixo-de-além-tâmega.html,https://canalizador-urgente.pt/canalizador-urgente-santo-aleixo-de-alem-tamega,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santo-andré.html,https://canalizador-urgente.pt/canalizador-urgente-santo-andre,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santo-antónio-de-monforte.html,https://canalizador-urgente.pt/canalizador-urgente-santo-antonio-de-monforte,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santo-estêvão.html,https://canalizador-urgente.pt/canalizador-urgente-santo-estevao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-santulhão.html,https://canalizador-urgente.pt/canalizador-urgente-santulhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-sapiãos.html,https://canalizador-urgente.pt/canalizador-urgente-sapiaos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-sardão.html,https://canalizador-urgente.pt/canalizador-urgente-sardao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-seixo-de-ansiães.html,https://canalizador-urgente.pt/canalizador-urgente-seixo-de-ansiaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-senhora-da-penha-de-frança.html,https://canalizador-urgente.pt/canalizador-urgente-senhora-da-penha-de-franca,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-suçães.html,https://canalizador-urgente.pt/canalizador-urgente-sucaes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-cibrão.html,https://canalizador-urgente.pt/canalizador-urgente-sao-cibrao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-cristóvão-do-douro.html,https://canalizador-urgente.pt/canalizador-urgente-sao-cristovao-do-douro,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-jomil.html,https://canalizador-urgente.pt/canalizador-urgente-sao-jomil,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-joão-da-corveira.html,https://canalizador-urgente.pt/canalizador-urgente-sao-joao-da-corveira,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-julião-de-montenegro.html,https://canalizador-urgente.pt/canalizador-urgente-sao-juliao-de-montenegro,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-julião-de-palácios.html,https://canalizador-urgente.pt/canalizador-urgente-sao-juliao-de-palacios,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-lourenço-de-ribapinhão.html,https://canalizador-urgente.pt/canalizador-urgente-sao-lourenco-de-ribapinhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-mamede-de-ribatua.html,https://canalizador-urgente.pt/canalizador-urgente-sao-mamede-de-ribatua,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-martinho-de-angueira.html,https://canalizador-urgente.pt/canalizador-urgente-sao-martinho-de-angueira,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-martinho-de-anta.html,https://canalizador-urgente.pt/canalizador-urgente-sao-martinho-de-anta,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-martinho-do-peso.html,https://canalizador-urgente.pt/canalizador-urgente-sao-martinho-do-peso,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-miguel-de-lobrigos.html,https://canalizador-urgente.pt/canalizador-urgente-sao-miguel-de-lobrigos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-pedro-de-agostém.html,https://canalizador-urgente.pt/canalizador-urgente-sao-pedro-de-agostem,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-pedro-de-sarracenos.html,https://canalizador-urgente.pt/canalizador-urgente-sao-pedro-de-sarracenos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-pedro-de-vale-do-conde.html,https://canalizador-urgente.pt/canalizador-urgente-sao-pedro-de-vale-do-conde,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-pedro-de-veiga-de-lila.html,https://canalizador-urgente.pt/canalizador-urgente-sao-pedro-de-veiga-de-lila,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-pedro-velho.html,https://canalizador-urgente.pt/canalizador-urgente-sao-pedro-velho,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-salvador.html,https://canalizador-urgente.pt/canalizador-urgente-sao-salvador,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-tomé-do-castelo.html,https://canalizador-urgente.pt/canalizador-urgente-sao-tome-do-castelo,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-são-vicente.html,https://canalizador-urgente.pt/canalizador-urgente-sao-vicente,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-tazém.html,https://canalizador-urgente.pt/canalizador-urgente-tazem,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-telões.html,https://canalizador-urgente.pt/canalizador-urgente-teloes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-torre-do-pinhão.html,https://canalizador-urgente.pt/canalizador-urgente-torre-do-pinhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-touça.html,https://canalizador-urgente.pt/canalizador-urgente-touca,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-trevões.html,https://canalizador-urgente.pt/canalizador-urgente-trevoes,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-távora.html,https://canalizador-urgente.pt/canalizador-urgente-tavora,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-tó.html,https://canalizador-urgente.pt/canalizador-urgente-to,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-urrós.html,https://canalizador-urgente.pt/canalizador-urgente-urros,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-valença-do-douro.html,https://canalizador-urgente.pt/canalizador-urgente-valenca-do-douro,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vila-boa-de-ousilhão.html,https://canalizador-urgente.pt/canalizador-urgente-vila-boa-de-ousilhao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vila-chã-de-braciosa.html,https://canalizador-urgente.pt/canalizador-urgente-vila-cha-de-braciosa,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vilar-chão.html,https://canalizador-urgente.pt/canalizador-urgente-vilar-chao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vilar-de-maçada.html,https://canalizador-urgente.pt/canalizador-urgente-vilar-de-macada,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vilardevós.html,https://canalizador-urgente.pt/canalizador-urgente-vilardevos,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vilares-da-vilariça.html,https://canalizador-urgente.pt/canalizador-urgente-vilares-da-vilarica,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
canalizador-urgente-vilarinho-de-agrochão.html,https://canalizador-urgente.pt/canalizador-urgente-vilarinho-de-agrochao,c_money_other_concelho,cible=canalizador-urgente-{slug non-officiel}
